energy;Reg_coef;Abs_Reg_coef;Zone
22.08;0.023753035503605684;0.023753035503605684;Ag ka
8.75;0.017714263338225483;0.017714263338225483;background3
6.35;-0.017522321430692534;0.017522321430692534;Fe ka
2.46;0.014423787105073041;0.014423787105073041;background1
2.94;-0.013167491266186708;0.013167491266186708;Ag La
21.31;0.010508059984610286;0.010508059984610286;Ag compton
3.89;0.009607598094061602;0.009607598094061602;Ca
4.81;0.00902698512591258;0.00902698512591258;background2
3.17;-0.007897442611273228;0.007897442611273228;Ag Lb
22.82;-0.007587784336710151;0.007587784336710151;background5
