Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Ag La <= 4.26;16.53877532505673;Ag La;4.26;<=;310.0;38.0;0.004827932698296067;Ag La <= 310.000000
Ag La <= 2.83;13.349477429909319;Ag La;2.83;<=;255.0;58.0;0.0028609384126125903;Ag La <= 255.000000
Ag La <= 5.23;10.781300120023458;Ag La;5.23;<=;300.0;236.0;0.002112731083268926;Ag La <= 300.000000
Ag Lb <= 3.70;8.385408942629146;Ag Lb;3.70;<=;205.895;142.0;0.00023862092360626974;Ag Lb <= 205.895000
Ag Lb <= 4.33;6.882383600176649;Ag Lb;4.33;<=;195.579;13.0;0.006369212167973259;Ag Lb <= 195.579000
Ag Lb <= 2.77;6.813231670130161;Ag Lb;2.77;<=;179.0;95.0;0.003991629551113984;Ag Lb <= 179.000000
Ag ka <= 10.15;5.319056342105634;Ag ka;10.15;<=;3290.42;57.0;0.03512551949018494;Ag ka <= 3290.420000
Ag ka <= 5.20;2.346150546696042;Ag ka;5.20;<=;3269.0;81.0;0.010629292004385782;Ag ka <= 3269.000000
Ag ka <= -3.39;1.55003972227081;Ag ka;-3.39;<=;3452.0;29.0;0.008152425693626508;Ag ka <= 3452.000000
Ag La > -8.20;1.359163854319533;Ag La;-8.20;>;121.158;157.0;0.015815735856296698;Ag La > 121.158000
Ag ka > -7.93;1.1019074965472428;Ag ka;-7.93;>;3377.74;178.0;0.0313889553589064;Ag ka > 3377.740000
Ag ka > -3.39;1.0216645501665134;Ag ka;-3.39;>;3452.0;29.0;0.008152425693626508;Ag ka > 3452.000000
Ag Lb > -6.25;0.9940102193334334;Ag Lb;-6.25;>;89.6842;118.0;0.0008277142342318911;Ag Lb > 89.684200
Zn > -1.89;0.6514767137905058;Zn;-1.89;>;42.7895;7.0;0.001592187243853349;Zn > 42.789500
Ag compton <= 3.09;0.6032572776750034;Ag compton;3.09;<=;707.789;40.0;0.0005392134560509021;Ag compton <= 707.789000
Fe <= 2.10;0.5822932599253854;Fe;2.10;<=;21.7895;19.0;0.0006899345593858186;Fe <= 21.789500
Ag compton > -2.89;0.5205696895980857;Ag compton;-2.89;>;617.947;174.0;0.00801485647146949;Ag compton > 617.947000
Ag compton <= 2.58;0.4458757844046153;Ag compton;2.58;<=;678.211;138.0;0.0009579593968442879;Ag compton <= 678.211000
Ca <= 1.99;0.4436898848713235;Ca;1.99;<=;36.3684;117.0;0.0030364438532257676;Ca <= 36.368400
Ag ka > 5.20;0.4377505805066181;Ag ka;5.20;>;3269.0;81.0;0.010629292004385782;Ag ka > 3269.000000
Bremsstrahlung <= 3.06;0.41192656210421236;Bremsstrahlung;3.06;<=;675.0;164.0;0.0016140052366586666;Bremsstrahlung <= 675.000000
Fe > -1.71;0.3973896034295931;Fe;-1.71;>;16.7368;210.0;0.0011917325628281183;Fe > 16.736800
Ag compton > -2.03;0.33947025047265467;Ag compton;-2.03;>;641.421;251.0;0.0019209363615559916;Ag compton > 641.421000
Cu <= 2.01;0.32574749514760526;Cu;2.01;<=;36.5263;103.0;0.0011164753089394353;Cu <= 36.526300
Bremsstrahlung > -3.10;0.31966134260087753;Bremsstrahlung;-3.10;>;634.0;245.0;0.0008551155161087287;Bremsstrahlung > 634.000000
background <= 2.38;0.319126546294758;background;2.38;<=;15.0;73.0;0.004027119119462075;background <= 15.000000
Zn > -1.35;0.31647221619716714;Zn;-1.35;>;47.0;261.0;0.006346787413377797;Zn > 47.000000
background <= 2.73;0.30730035887678436;background;2.73;<=;23.0526;83.0;0.004229954529160196;background <= 23.052600
Cu <= 2.35;0.30702876217589936;Cu;2.35;<=;38.7895;220.0;0.00016356063545908128;Cu <= 38.789500
Ca <= 2.47;0.30134021569724373;Ca;2.47;<=;40.6842;164.0;0.0033417096236223465;Ca <= 40.684200
Fe <= 1.63;0.29315771740310237;Fe;1.63;<=;19.4737;250.0;0.002498503507289307;Fe <= 19.473700
Bremsstrahlung <= 3.46;0.28613658460359964;Bremsstrahlung;3.46;<=;685.0;61.0;0.006385878093584374;Bremsstrahlung <= 685.000000
background <= 2.11;0.2744901770159397;background;2.11;<=;16.1053;36.0;0.0011093495565264178;background <= 16.105300
Cu > -2.02;0.26820890330532876;Cu;-2.02;>;34.2105;235.0;0.0012456440969743632;Cu > 34.210500
Ca > -1.96;0.2654548365648898;Ca;-1.96;>;39.0526;159.0;0.001944186348186161;Ca > 39.052600
Bremsstrahlung > -2.45;0.259264518022305;Bremsstrahlung;-2.45;>;656.0;221.0;0.002542360458368087;Bremsstrahlung > 656.000000
Zn > 1.85;0.25873246152042134;Zn;1.85;>;44.2632;6.0;0.00030899051074806394;Zn > 44.263200
Zn <= 2.28;0.25503254473195636;Zn;2.28;<=;46.2105;205.0;0.0016259806540328547;Zn <= 46.210500
Ca > 1.99;0.24987034279739673;Ca;1.99;>;36.3684;117.0;0.0030364438532257676;Ca > 36.368400
Ag Lb > 2.77;0.2477732345684493;Ag Lb;2.77;>;179.0;95.0;0.003991629551113984;Ag Lb > 179.000000
