Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Ti ka <= -3.06;21.08654279886033;Ti ka;-3.06;<=;142.0;42.0;0.005217391304345842;Ti ka <= 142.000000
Ti ka <= 5.17;14.216078529527746;Ti ka;5.17;<=;210.0;68.0;0.054284928205914795;Ti ka <= 210.000000
Ti ka <= 9.58;9.105375345597649;Ti ka;9.58;<=;271.0;60.0;0.04184309042689094;Ti ka <= 271.000000
Ti ka > -11.80;4.50527646738284;Ti ka;-11.80;>;17.0;266.0;0.001316404665416826;Ti ka > 17.000000
Ca ka > -3.87;1.4281072521328533;Ca ka;-3.87;>;117.0;101.0;0.012015329546559705;Ca ka > 117.000000
Ti ka > -3.06;1.2651944976572973;Ti ka;-3.06;>;142.0;42.0;0.005217391304345842;Ti ka > 142.000000
Ti ka > 5.17;1.1006165303541242;Ti ka;5.17;>;210.0;68.0;0.054284928205914795;Ti ka > 210.000000
Ca ka <= -9.50;1.0869958041967065;Ca ka;-9.50;<=;46.0;78.0;0.054285525492209885;Ca ka <= 46.000000
Ca ka > -9.50;0.9723250147177109;Ca ka;-9.50;>;46.0;78.0;0.054285525492209885;Ca ka > 46.000000
Cu ka > -3.85;0.9343649778144604;Cu ka;-3.85;>;20.0;105.0;0.003229283820522344;Cu ka > 20.000000
Ca ka > -11.32;0.9248765123648335;Ca ka;-11.32;>;22.0;93.0;0.025178102134832514;Ca ka > 22.000000
Ag ka scattering <= -2.15;0.9064452404118216;Ag ka scattering;-2.15;<=;3513.0;45.0;0.002736772376570773;Ag ka scattering <= 3513.000000
Ca ka <= -3.87;0.8645966208048788;Ca ka;-3.87;<=;117.0;101.0;0.012015329546559705;Ca ka <= 117.000000
Ca ka <= 15.83;0.766114523715451;Ca ka;15.83;<=;360.0;267.0;0.01172245322230836;Ca ka <= 360.000000
Ag ka scattering <= 2.53;0.6804604852122946;Ag ka scattering;2.53;<=;3627.0;176.0;0.0027460529627751917;Ag ka scattering <= 3627.000000
Cu ka > -4.34;0.6615479001966833;Cu ka;-4.34;>;19.0;36.0;0.0003812511916079231;Cu ka > 19.000000
Ag ka scattering <= 2.97;0.586906018583136;Ag ka scattering;2.97;<=;3522.0;199.0;0.0042895197793728634;Ag ka scattering <= 3522.000000
Cu ka > -4.65;0.5345175603865187;Cu ka;-4.65;>;16.0;1.0;0.0017210904248736725;Cu ka > 16.000000
Ti kb <= -2.37;0.44810668564695644;Ti kb;-2.37;<=;34.0;150.0;0.014211025328942917;Ti kb <= 34.000000
Ti kb > -4.42;0.35887869258506044;Ti kb;-4.42;>;12.0;181.0;0.010141962683214878;Ti kb > 12.000000
Fe kb > -3.12;0.35511974887260683;Fe kb;-3.12;>;12.0;12.0;0.0029281719452223243;Fe kb > 12.000000
Ti kb <= 2.65;0.3536372390634529;Ti kb;2.65;<=;40.0;45.0;0.0021458227558008858;Ti kb <= 40.000000
background3 <= 2.84;0.29448392729248296;background3;2.84;<=;247.0;3.0;0.0008577545885870563;background3 <= 247.000000
background3 <= 3.24;0.29442930183454696;background3;3.24;<=;243.0;175.0;0.003476517346342689;background3 <= 243.000000
Ti kb <= 4.94;0.28881825287547047;Ti kb;4.94;<=;50.0;31.0;0.04209854266093682;Ti kb <= 50.000000
background3 <= 3.56;0.2863432113946746;background3;3.56;<=;245.0;227.0;0.0050163092501578355;background3 <= 245.000000
Ag ka scattering > 2.53;0.2701858231857053;Ag ka scattering;2.53;>;3627.0;176.0;0.0027460529627751917;Ag ka scattering > 3627.000000
Ag ka scattering > -2.15;0.2699422000201073;Ag ka scattering;-2.15;>;3513.0;45.0;0.002736772376570773;Ag ka scattering > 3513.000000
Ag ka scattering > -2.89;0.2243813498206822;Ag ka scattering;-2.89;>;3589.0;7.0;0.0031159309555763848;Ag ka scattering > 3589.000000
Fe kb > -3.33;0.19945673703547043;Fe kb;-3.33;>;11.0;43.0;0.0030914471781446906;Fe kb > 11.000000
background3 > -3.09;0.16329867494103964;background3;-3.09;>;244.0;12.0;0.0002630389386908405;background3 > 244.000000
Ti kb > -2.37;0.15516079787056306;Ti kb;-2.37;>;34.0;150.0;0.014211025328942917;Ti kb > 34.000000
background3 > 2.84;0.15378051391208752;background3;2.84;>;247.0;3.0;0.0008577545885870563;background3 > 247.000000
Ti kb > 2.65;0.15154847792333576;Ti kb;2.65;>;40.0;45.0;0.0021458227558008858;Ti kb > 40.000000
background3 > 3.24;0.14580297549794258;background3;3.24;>;243.0;175.0;0.003476517346342689;background3 > 243.000000
Cu ka <= -4.34;0.14505863060383065;Cu ka;-4.34;<=;19.0;36.0;0.0003812511916079231;Cu ka <= 19.000000
Fe kb > -3.55;0.14481036643964654;Fe kb;-3.55;>;13.0;10.0;0.0008889336984885254;Fe kb > 13.000000
Fe kb > -3.78;0.12166299556389937;Fe kb;-3.78;>;11.0;35.0;0.0017861151179952017;Fe kb > 11.000000
