Method_1;Method_2;RBO_Score
SVM_pvector;Permutation;0.8548020885166666
Shap;LRC_perturbation;0.8516927855133334
Permutation;LRC_covariance;0.7404171717633333
SVM_pvector;LRC_covariance;0.6572886717633333
Shap;Permutation;0.5439541717633333
Permutation;LRC_perturbation;0.46108758884999995
SVM_pvector;LRC_perturbation;0.4447599885166666
SVM_pvector;Shap;0.4354072851799999
Shap;LRC_covariance;0.42579317696999985
LRC_perturbation;LRC_covariance;0.3347522855133333
