Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Ag La <= 2.70;22.172709692707617;Ag La;2.70;<=;34.935039484326694;86.0;0.021418286605097592;Ag La <= 34.935039
Ag La <= 7.76;19.357223703460146;Ag La;7.76;<=;105.8148860757533;78.0;0.0029629235412862442;Ag La <= 105.814886
Ag Lb <= 2.36;16.674586179498764;Ag Lb;2.36;<=;30.578161867946505;0.0;0.008012762675194018;Ag Lb <= 30.578162
Ag Lb <= 6.48;13.467024122382657;Ag Lb;6.48;<=;75.49644981449643;98.0;0.013049628842000338;Ag Lb <= 75.496450
Ag La <= 9.01;9.754683963075884;Ag La;9.01;<=;126.90360743382223;239.0;0.004800526372449099;Ag La <= 126.903607
Ag Lb <= 8.04;6.090135944362092;Ag Lb;8.04;<=;90.9756516158937;20.0;0.008902278824001186;Ag Lb <= 90.975652
Ag ka <= 5.37;1.6322364852804423;Ag ka;5.37;<=;237.87070756307756;139.0;0.0024089099200841346;Ag ka <= 237.870708
Ag ka <= -7.06;1.0935697065731804;Ag ka;-7.06;<=;-250.573937055118;70.0;0.012823896618622932;Ag ka <= -250.573937
Bremsstrahlung <= 9.64;0.9419635903038877;Bremsstrahlung;9.64;<=;198.57564012239467;82.0;0.011684949302992464;Bremsstrahlung <= 198.575640
Ag ka > -7.06;0.9185941004785017;Ag ka;-7.06;>;-250.573937055118;70.0;0.012823896618622932;Ag ka > -250.573937
Ag ka <= 20.95;0.9109836558644187;Ag ka;20.95;<=;815.8725816964694;48.0;0.07223845950692365;Ag ka <= 815.872582
Ag compton <= 6.52;0.8934561328533704;Ag compton;6.52;<=;158.1834683584534;100.0;0.030141366695601413;Ag compton <= 158.183468
Bremsstrahlung <= 4.15;0.8183015497065009;Bremsstrahlung;4.15;<=;83.6777418516451;106.0;0.010263855528465093;Bremsstrahlung <= 83.677742
Bremsstrahlung <= -1.54;0.8044541792548663;Bremsstrahlung;-1.54;<=;-72.07916823575721;60.0;0.037183896407487094;Bremsstrahlung <= -72.079168
Bremsstrahlung > -9.06;0.7319112821811533;Bremsstrahlung;-9.06;>;-170.55833192945536;125.0;0.0008367000031874738;Bremsstrahlung > -170.558332
Ag ka > -11.59;0.724150958974355;Ag ka;-11.59;>;-489.01057540288787;105.0;0.047686324588166684;Ag ka > -489.010575
Ag La > 2.70;0.6359876141190179;Ag La;2.70;>;34.935039484326694;86.0;0.021418286605097592;Ag La > 34.935039
Ag compton <= 2.96;0.6286416018713469;Ag compton;2.96;<=;74.3947005834142;207.0;0.010136869954575634;Ag compton <= 74.394701
Ag compton <= -1.09;0.6213176780685481;Ag compton;-1.09;<=;-26.815762054746568;75.0;0.015426775365999346;Ag compton <= -26.815762
Bremsstrahlung > -1.54;0.6032326162796953;Bremsstrahlung;-1.54;>;-72.07916823575721;60.0;0.037183896407487094;Bremsstrahlung > -72.079168
Ag compton > -6.71;0.5819715626296449;Ag compton;-6.71;>;-167.5778598383517;39.0;0.0755241618071949;Ag compton > -167.577860
Bremsstrahlung > 4.15;0.5164174159138898;Bremsstrahlung;4.15;>;83.6777418516451;106.0;0.010263855528465093;Bremsstrahlung > 83.677742
Ag Lb > 2.36;0.43543858149601744;Ag Lb;2.36;>;30.578161867946505;0.0;0.008012762675194018;Ag Lb > 30.578162
Ag compton > -1.09;0.3884138657562828;Ag compton;-1.09;>;-26.815762054746568;75.0;0.015426775365999346;Ag compton > -26.815762
Ag ka > 5.37;0.3634374093376099;Ag ka;5.37;>;237.87070756307756;139.0;0.0024089099200841346;Ag ka > 237.870708
Ag La > -18.52;0.2569656599268418;Ag La;-18.52;>;-258.4477998387841;161.0;0.01170501837605542;Ag La > -258.447800
Ag Lb > 6.48;0.23440904815014646;Ag Lb;6.48;>;75.49644981449643;98.0;0.013049628842000338;Ag Lb > 75.496450
Ca <= 0.46;0.2266013080076937;Ca;0.46;<=;3.5310237106826037;28.0;0.010825949448287353;Ca <= 3.531024
Ca <= -0.68;0.22404263836879634;Ca;-0.68;<=;-8.742469777105285;9.0;0.004755175089398045;Ca <= -8.742470
Ca > -0.68;0.22394503762884355;Ca;-0.68;>;-8.742469777105285;9.0;0.004755175089398045;Ca > -8.742470
Ag La > 7.76;0.2207663909826338;Ag La;7.76;>;105.8148860757533;78.0;0.0029629235412862442;Ag La > 105.814886
Ag compton > 2.96;0.21957000604645593;Ag compton;2.96;>;74.3947005834142;207.0;0.010136869954575634;Ag compton > 74.394701
Ca > -1.79;0.21597565521078907;Ca;-1.79;>;-9.48385584379902;153.0;0.012408522947164213;Ca > -9.483856
Zn <= 1.56;0.20751429545302488;Zn;1.56;<=;7.363036367389337;75.0;0.013925476525882052;Zn <= 7.363036
Ag Lb > -15.87;0.20665141160275757;Ag Lb;-15.87;>;-194.32699493561734;146.0;0.11032869035353876;Ag Lb > -194.326995
Ca > 0.46;0.2041545329877855;Ca;0.46;>;3.5310237106826037;28.0;0.010825949448287353;Ca > 3.531024
Cu > -1.74;0.19937693231976472;Cu;-1.74;>;-4.731903911888874;53.0;0.007330345152780193;Cu > -4.731904
background <= 1.29;0.19287184874206426;background;1.29;<=;-2.673204274262481;103.0;0.000910009241718468;background <= -2.673204
Fe > -0.36;0.19165363580800662;Fe;-0.36;>;0.7191163726716319;9.0;0.0011980734203326238;Fe > 0.719116
Cu <= 0.32;0.1914426014266183;Cu;0.32;<=;0.8084919527895379;46.0;0.007032307528951842;Cu <= 0.808492
Zn > -0.39;0.19039482326378662;Zn;-0.39;>;0.5654668383858351;210.0;0.0024953563782162957;Zn > 0.565467
Zn > 0.56;0.18889503158335363;Zn;0.56;>;5.069906061306999;142.0;0.00047560737980190115;Zn > 5.069906
Zn > -1.47;0.18758573430992695;Zn;-1.47;>;-11.950024642615231;222.0;0.011054998962712004;Zn > -11.950025
Ca <= 1.81;0.18338208115493101;Ca;1.81;<=;-2.575534228929598;222.0;0.044016191411784256;Ca <= -2.575534
Zn <= -0.39;0.18126483445919522;Zn;-0.39;<=;0.5654668383858351;210.0;0.0024953563782162957;Zn <= 0.565467
Cu <= 1.92;0.1790143162760889;Cu;1.92;<=;8.991687116107627;121.0;0.02026252116212457;Cu <= 8.991687
Fe > -1.18;0.17795252093508646;Fe;-1.18;>;-4.817989609014024;110.0;0.04507887091711793;Fe > -4.817990
Fe > 0.31;0.17718591241138945;Fe;0.31;>;3.353626138321669;32.0;0.003765128930834749;Fe > 3.353626
background > -1.23;0.1761253951389635;background;-1.23;>;1.2422442831635723;67.0;0.007894383994145215;background > 1.242244
Cu > 0.32;0.17180216695597056;Cu;0.32;>;0.8084919527895379;46.0;0.007032307528951842;Cu > 0.808492
Zn <= 0.56;0.16974466947297484;Zn;0.56;<=;5.069906061306999;142.0;0.00047560737980190115;Zn <= 5.069906
Fe <= -0.36;0.16417397719447474;Fe;-0.36;<=;0.7191163726716319;9.0;0.0011980734203326238;Fe <= 0.719116
background > -0.46;0.161964081878831;background;-0.46;>;11.2665058740081;83.0;0.0027003758268662192;background > 11.266506
background <= -0.46;0.16162175574130616;background;-0.46;<=;11.2665058740081;83.0;0.0027003758268662192;background <= 11.266506
Cu > -0.64;0.16034346175782677;Cu;-0.64;>;-1.4354982852014304;17.0;4.247821877800817e-05;Cu > -1.435498
background > 0.40;0.15418118892604282;background;0.40;>;4.852292955544042;186.0;0.003286762845529201;background > 4.852293
Fe <= 1.20;0.1538690463175189;Fe;1.20;<=;2.8910917025547143;80.0;0.0016484365887576846;Fe <= 2.891092
background <= 0.40;0.15068814064305686;background;0.40;<=;4.852292955544042;186.0;0.003286762845529201;background <= 4.852293
Fe <= 0.31;0.1430872752750199;Fe;0.31;<=;3.353626138321669;32.0;0.003765128930834749;Fe <= 3.353626
Cu <= -0.64;0.13921782715202563;Cu;-0.64;<=;-1.4354982852014304;17.0;4.247821877800817e-05;Cu <= -1.435498
Class_B;0.0;;;;;;;
Class_A;0.0;;;;;;;
