Method_1;Method_2;RBO_Score
LRC_perturbation;LRC_covariance;0.8610337799733333
Shap;Permutation;0.8583489751000001
Shap;LRC_covariance;0.6181758750999999
Shap;LRC_perturbation;0.5867587799733333
Permutation;LRC_covariance;0.5047723751000001
Permutation;LRC_perturbation;0.47335527997333326
