Method_1;Method_2;RBO_Score
Permutation;LRC_perturbation;0.9439442851800001
SVM_pvector;LRC_covariance;0.8516927855133334
Shap;Permutation;0.8515311959266666
Shap;LRC_perturbation;0.8496095955933333
SVM_pvector;Permutation;0.69314839893
Permutation;LRC_covariance;0.6888172910533332
SVM_pvector;LRC_perturbation;0.6734823041366665
LRC_perturbation;LRC_covariance;0.6672295959266666
Shap;LRC_covariance;0.63641196876
SVM_pvector;Shap;0.5934984955933332
