Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Fe ka > -9.52;16.712422428916092;Fe ka;-9.52;>;27.0;14.0;0.001859281470446561;Fe ka > 27.000000
Fe ka > -9.79;12.633781927532265;Fe ka;-9.79;>;28.0;22.0;0.0031300668584233193;Fe ka > 28.000000
Fe ka > -9.99;10.051730064408178;Fe ka;-9.99;>;22.0;47.0;0.004817531329518232;Fe ka > 22.000000
Ca ka > -9.50;8.056327605738698;Ca ka;-9.50;>;46.0;78.0;0.054285525492209885;Ca ka > 46.000000
Ca ka > -11.32;6.149011644557588;Ca ka;-11.32;>;22.0;93.0;0.025178102134832514;Ca ka > 22.000000
Fe kb > -3.33;5.4155057054116895;Fe kb;-3.33;>;11.0;43.0;0.0030914471781446906;Fe kb > 11.000000
Ca ka > -3.87;5.221009650314468;Ca ka;-3.87;>;117.0;101.0;0.012015329546559705;Ca ka > 117.000000
Fe kb > -3.12;4.533025109107681;Fe kb;-3.12;>;12.0;12.0;0.0029281719452223243;Fe kb > 12.000000
Ti ka <= 9.58;4.333786081223704;Ti ka;9.58;<=;271.0;60.0;0.04184309042689094;Ti ka <= 271.000000
Ti ka <= 5.17;3.976909367660155;Ti ka;5.17;<=;210.0;68.0;0.054284928205914795;Ti ka <= 210.000000
Fe kb > -3.55;3.893778892585672;Fe kb;-3.55;>;13.0;10.0;0.0008889336984885254;Fe kb > 13.000000
Fe kb > -3.78;3.5700242511287628;Fe kb;-3.78;>;11.0;35.0;0.0017861151179952017;Fe kb > 11.000000
Ti ka > -11.80;3.518102768510803;Ti ka;-11.80;>;17.0;266.0;0.001316404665416826;Ti ka > 17.000000
Ca kb > -3.40;3.1414588591835764;Ca kb;-3.40;>;16.0;88.0;0.0017070081843288953;Ca kb > 16.000000
Ca kb > -4.13;2.3435143885794734;Ca kb;-4.13;>;12.0;6.0;0.025261410988422384;Ca kb > 12.000000
Cu ka > -4.65;1.792136048883457;Cu ka;-4.65;>;16.0;1.0;0.0017210904248736725;Cu ka > 16.000000
Cu ka > -4.34;1.4625889602906583;Cu ka;-4.34;>;19.0;36.0;0.0003812511916079231;Cu ka > 19.000000
Ti kb <= 4.94;1.4177354610243862;Ti kb;4.94;<=;50.0;31.0;0.04209854266093682;Ti kb <= 50.000000
Cu ka > -3.85;1.328616678730964;Cu ka;-3.85;>;20.0;105.0;0.003229283820522344;Cu ka > 20.000000
Ca kb > -2.16;1.2873552346090689;Ca kb;-2.16;>;21.0;155.0;0.0002246749602021758;Ca kb > 21.000000
Ti kb > -4.42;1.1972968497178436;Ti kb;-4.42;>;12.0;181.0;0.010141962683214878;Ti kb > 12.000000
Ca ka <= 15.83;1.1223149189210433;Ca ka;15.83;<=;360.0;267.0;0.01172245322230836;Ca ka <= 360.000000
Ti kb <= 2.65;0.9124628451734452;Ti kb;2.65;<=;40.0;45.0;0.0021458227558008858;Ti kb <= 40.000000
Cu kb > -1.94;0.6718686007395182;Cu kb;-1.94;>;17.0;67.0;0.0014052083334641363;Cu kb > 17.000000
Ca kb <= 6.33;0.4912929498506979;Ca kb;6.33;<=;63.0;191.0;0.06597071740418858;Ca kb <= 63.000000
Cu kb > -2.29;0.438243436819747;Cu kb;-2.29;>;15.0;32.0;0.0049397313947316945;Cu kb > 15.000000
Ti ka <= -3.06;0.3261479090812258;Ti ka;-3.06;<=;142.0;42.0;0.005217391304345842;Ti ka <= 142.000000
Cu kb > 1.52;0.20779744526640054;Cu kb;1.52;>;16.0;40.0;0.01764569954902573;Cu kb > 16.000000
background1 <= 3.34;0.17505888117209673;background1;3.34;<=;17.0;82.0;0.0011098288409101542;background1 <= 17.000000
Zn ka > -1.96;0.16474782450648065;Zn ka;-1.96;>;15.0;12.0;0.004307570184193477;Zn ka > 15.000000
Ca ka <= -3.87;0.1437970162715545;Ca ka;-3.87;<=;117.0;101.0;0.012015329546559705;Ca ka <= 117.000000
Zn ka <= 2.71;0.12822543489979438;Zn ka;2.71;<=;20.0;42.0;0.005098350438561994;Zn ka <= 20.000000
Ag ka scattering <= 2.53;0.12060532161773904;Ag ka scattering;2.53;<=;3627.0;176.0;0.0027460529627751917;Ag ka scattering <= 3627.000000
background1 <= 2.62;0.11260690166904781;background1;2.62;<=;14.0;244.0;0.00010198625785040605;background1 <= 14.000000
Ag ka scattering <= 2.97;0.10845859680660527;Ag ka scattering;2.97;<=;3522.0;199.0;0.0042895197793728634;Ag ka scattering <= 3522.000000
Ag ka scattering <= -2.15;0.10410381904771449;Ag ka scattering;-2.15;<=;3513.0;45.0;0.002736772376570773;Ag ka scattering <= 3513.000000
background3 <= 3.24;0.10386724630536978;background3;3.24;<=;243.0;175.0;0.003476517346342689;background3 <= 243.000000
background1 > -2.11;0.09551188161297809;background1;-2.11;>;13.0;184.0;0.021415025033288515;background1 > 13.000000
background2 <= 1.66;0.0932663764710154;background2;1.66;<=;12.0;16.0;0.006787815320667301;background2 <= 12.000000
background3 <= 3.56;0.09106357480627199;background3;3.56;<=;245.0;227.0;0.0050163092501578355;background3 <= 245.000000
background3 <= 2.84;0.09059389454842211;background3;2.84;<=;247.0;3.0;0.0008577545885870563;background3 <= 247.000000
Zn ka <= 2.14;0.08444558234565028;Zn ka;2.14;<=;17.0;61.0;0.0008281186337160129;Zn ka <= 17.000000
Ti kb > -2.37;0.07754056011206674;Ti kb;-2.37;>;34.0;150.0;0.014211025328942917;Ti kb > 34.000000
Ti ka > -3.06;0.0772265759260794;Ti ka;-3.06;>;142.0;42.0;0.005217391304345842;Ti ka > 142.000000
Zn kb <= 1.87;0.07644761690910695;Zn kb;1.87;<=;39.0;81.0;0.00230454244661793;Zn kb <= 39.000000
background1 <= 2.11;0.07433575638060702;background1;2.11;<=;13.0;226.0;0.0018397931614009266;background1 <= 13.000000
Ti kb <= -2.37;0.07204791808870287;Ti kb;-2.37;<=;34.0;150.0;0.014211025328942917;Ti kb <= 34.000000
