Method_1;Method_2;RBO_Score
Permutation;LRC_perturbation;0.9635781665566666
Shap;LRC_perturbation;0.9439559940566667
Shap;Permutation;0.9408237855133335
SVM_pvector;LRC_covariance;0.8535914803066667
Permutation;LRC_covariance;0.8475437717633333
LRC_perturbation;LRC_covariance;0.8425016717633332
Shap;LRC_covariance;0.8247571773033333
SVM_pvector;Permutation;0.8247342717633334
SVM_pvector;LRC_perturbation;0.8196921717633333
SVM_pvector;Shap;0.8031582855133333
