Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Rh L + Ar <= -0.42;0.050612332800349456;Rh L + Ar;-0.42;<=;25.38;119.0;0.0029266907569617806;Rh L + Ar <= 25.380000
background4 > -0.23;0.04750864185597338;background4;-0.23;>;4.44;97.0;0.003920513499770156;background4 > 4.440000
background4 <= 0.16;0.046984772804917765;background4;0.16;<=;4.92;122.0;0.0006976234076148946;background4 <= 4.920000
P > 0.26;0.046084275815204634;P;0.26;>;5.92;16.0;0.0030751366857786344;P > 5.920000
Mn <= -0.21;0.0459517329981875;Mn;-0.21;<=;7.32;77.0;0.0017919621710759948;Mn <= 7.320000
P > -0.30;0.044065241457345715;P;-0.30;>;5.19;75.0;0.000568968638655909;P > 5.190000
background4 <= 0.28;0.04362462242911076;background4;0.28;<=;5.07;47.0;0.0011072126038775831;background4 <= 5.070000
Rh L + Ar <= -0.13;0.04213313158133338;Rh L + Ar;-0.13;<=;25.51;13.0;0.0054307137995689425;Rh L + Ar <= 25.510000
Compton scattering > 0.14;0.0410821529735881;Compton scattering;0.14;>;4.76;102.0;0.0018208776461218212;Compton scattering > 4.760000
P > -0.58;0.04084418428661332;P;-0.58;>;4.48;130.0;0.0005553230870100068;P > 4.480000
Compton scattering <= -0.17;0.03873200907476063;Compton scattering;-0.17;<=;4.77;121.0;0.0008651820310824621;Compton scattering <= 4.770000
Mn <= 0.18;0.038590899971082795;Mn;0.18;<=;7.56;99.0;0.0039983081258447295;Mn <= 7.560000
S > 0.14;0.038547654350288785;S;0.14;>;5.12;21.0;0.0021746411534638854;S > 5.120000
P <= -0.30;0.03819415789935123;P;-0.30;<=;5.19;75.0;0.000568968638655909;P <= 5.190000
Compton scattering > -0.17;0.03438763495628785;Compton scattering;-0.17;>;4.77;121.0;0.0008651820310824621;Compton scattering > 4.770000
P <= 0.26;0.033850893792540145;P;0.26;<=;5.92;16.0;0.0030751366857786344;P <= 5.920000
S > -0.18;0.03383011379241619;S;-0.18;>;4.78;99.0;0.0012274241949242204;S > 4.780000
Compton scattering <= 0.14;0.03375924229439142;Compton scattering;0.14;<=;4.76;102.0;0.0018208776461218212;Compton scattering <= 4.760000
Mn <= 0.47;0.033199310104989596;Mn;0.47;<=;8.48;37.0;0.007812396722533643;Mn <= 8.480000
Al > 0.34;0.033029996112184726;Al;0.34;>;2.76;73.0;0.0039083420187966955;Al > 2.760000
S <= -0.18;0.03282201712175467;S;-0.18;<=;4.78;99.0;0.0012274241949242204;S <= 4.780000
sum Fe > 0.13;0.03266703350015248;sum Fe;0.13;>;5.25;98.0;0.001689798148245436;sum Fe > 5.250000
Mn > -0.52;0.03235464803583326;Mn;-0.52;>;5.93;36.0;0.0008133893478325938;Mn > 5.930000
P <= 0.51;0.03221658716765732;P;0.51;<=;6.9;31.0;0.0013844011050279104;P <= 6.900000
Compton scattering > -0.23;0.03169060933485807;Compton scattering;-0.23;>;4.34;18.0;0.0007331937860377835;Compton scattering > 4.340000
Mn > 0.18;0.03152316796433677;Mn;0.18;>;7.56;99.0;0.0039983081258447295;Mn > 7.560000
Ti ka <= 0.27;0.030613059310034;Ti ka;0.27;<=;3.88;0.0;0.014781569074109546;Ti ka <= 3.880000
S > -0.28;0.030506894541079417;S;-0.28;>;4.61;2.0;0.00027362669906594306;S > 4.610000
Compton scattering <= 0.23;0.028589706487303152;Compton scattering;0.23;<=;4.85;20.0;0.00042007440467742296;Compton scattering <= 4.850000
Ti ka <= -0.34;0.028520616323015908;Ti ka;-0.34;<=;2.85;80.0;0.0027034397380144015;Ti ka <= 2.850000
sum Fe > -0.15;0.02832455570501361;sum Fe;-0.15;>;5.1;120.0;5.042478109587578e-05;sum Fe > 5.100000
S <= 0.14;0.028236367105031746;S;0.14;<=;5.12;21.0;0.0021746411534638854;S <= 5.120000
Fe kb <= 0.29;0.028211718251351013;Fe kb;0.29;<=;7.94;119.0;0.0015288769703536986;Fe kb <= 7.940000
