Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Mn > -0.21;0.20298505783773016;Mn;-0.21;>;7.32;77.0;0.0017919621710759948;Mn > 7.320000
Rayleight scattering > -0.19;0.2026136539905914;Rayleight scattering;-0.19;>;2.16;27.0;0.00011665575269587114;Rayleight scattering > 2.160000
background4 > -0.17;0.1989434152068467;background4;-0.17;>;4.43;12.0;0.0005686580258211504;background4 > 4.430000
S <= 0.14;0.1960781197030996;S;0.14;<=;5.12;21.0;0.0021746411534638854;S <= 5.120000
Ti kb <= 0.18;0.19476872877391124;Ti kb;0.18;<=;2.86;32.0;0.0005589922051890128;Ti kb <= 2.860000
Mn > 0.18;0.18626161569667027;Mn;0.18;>;7.56;99.0;0.0039983081258447295;Mn > 7.560000
S <= 0.29;0.18554110858447317;S;0.29;<=;4.95;35.0;0.002122839183444858;S <= 4.950000
Rh L + Ar <= -0.42;0.1791273372131384;Rh L + Ar;-0.42;<=;25.38;119.0;0.0029266907569617806;Rh L + Ar <= 25.380000
P > -0.30;0.17610098619820386;P;-0.30;>;5.19;75.0;0.000568968638655909;P > 5.190000
Ni <= 0.17;0.1760450920908046;Ni;0.17;<=;13.9;97.0;0.0016909273080694953;Ni <= 13.900000
background4 > 0.16;0.17442930647833715;background4;0.16;>;4.92;122.0;0.0006976234076148946;background4 > 4.920000
background4 > -0.23;0.1741579150493068;background4;-0.23;>;4.44;97.0;0.003920513499770156;background4 > 4.440000
background3 > 0.17;0.1740002117121221;background3;0.17;>;6.12;116.0;0.0013658623009912552;background3 > 6.120000
Mn <= 0.18;0.17131889174835405;Mn;0.18;<=;7.56;99.0;0.0039983081258447295;Mn <= 7.560000
background3 > -0.24;0.17059203771300605;background3;-0.24;>;5.84;27.0;0.0016394872935434623;background3 > 5.840000
Rh L + Ar <= 0.63;0.16810084615549428;Rh L + Ar;0.63;<=;27.26;45.0;0.003907620755506991;Rh L + Ar <= 27.260000
background3 > -0.17;0.16524582659056325;background3;-0.17;>;6.08;49.0;0.0009286776460056545;background3 > 6.080000
Mn > -0.52;0.16283048573724124;Mn;-0.52;>;5.93;36.0;0.0008133893478325938;Mn > 5.930000
