Method_1;Method_2;RBO_Score
Permutation;LRC_covariance;0.87112968885
Shap;LRC_perturbation;0.8320154940566666
Shap;Permutation;0.5441721665566667
Shap;LRC_covariance;0.44354938030666663
Permutation;LRC_perturbation;0.42005179372333323
LRC_perturbation;LRC_covariance;0.31942900747333325
