Method_1;Method_2;RBO_Score
SVM_pvector;LRC_covariance;0.9446001583466668
Shap;LRC_perturbation;0.92019729072
SVM_pvector;Permutation;0.78869026689
Permutation;LRC_covariance;0.7771545583466667
SVM_pvector;LRC_perturbation;0.5345580583466667
LRC_perturbation;LRC_covariance;0.5273651665566667
Shap;LRC_covariance;0.5017516907199999
SVM_pvector;Shap;0.4986194821766666
Permutation;LRC_perturbation;0.40840965834666665
Shap;Permutation;0.35685447396666653
