Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Fe ka > -3.67;15.210035618377061;Fe ka;-3.67;>;385.8658863;247.0;0.0016449941880498642;Fe ka > 385.865886
Fe ka <= 4.59;12.08506598412868;Fe ka;4.59;<=;563.19;208.0;0.0026156569389996775;Fe ka <= 563.190000
Fe ka > -2.33;8.628756560688615;Fe ka;-2.33;>;424.2336195;256.0;0.003110759029747001;Fe ka > 424.233619
Fe ka <= 2.31;7.147118362444246;Fe ka;2.31;<=;509.11;222.0;0.0007451994644029902;Fe ka <= 509.110000
Fe kb > -1.34;6.227683899890577;Fe kb;-1.34;>;64.00529582;490.0;3.546886153160678e-05;Fe kb > 64.005296
Fe kb <= 1.69;5.356752226736961;Fe kb;1.69;<=;82.54;177.0;0.0010204220798120112;Fe kb <= 82.540000
Fe kb > -0.85;3.9316269420577217;Fe kb;-0.85;>;62.2003286;297.0;0.0013135238298213059;Fe kb > 62.200329
Fe kb <= 0.86;3.1427855144729433;Fe kb;0.86;<=;71.87710947;62.0;0.0017095025966812338;Fe kb <= 71.877109
Mn > -0.47;2.529806305008084;Mn;-0.47;>;3.049155942;391.0;0.0005453992700250598;Mn > 3.049156
sum Fe > -0.41;1.9078991930449556;sum Fe;-0.41;>;1.558727725;446.0;0.0010656147684166561;sum Fe > 1.558728
Mn <= 0.45;1.7493154321643667;Mn;0.45;<=;4.81;167.0;0.001766072257986362;Mn <= 4.810000
sum Fe <= 0.50;1.4005175854746266;sum Fe;0.50;<=;2.525;70.0;0.0005494116076896205;sum Fe <= 2.525000
Ti ka > -0.83;1.0409206594995137;Ti ka;-0.83;>;52.09896814;260.0;0.0010938984268936691;Ti ka > 52.098968
Ti ka > -0.34;0.9101155528068524;Ti ka;-0.34;>;56.63454588;354.0;0.0018647274920995938;Ti ka > 56.634546
Rh L + Ar > -0.26;0.82731841894533;Rh L + Ar;-0.26;>;9.249429698;455.0;0.00035268473366412145;Rh L + Ar > 9.249430
Ti kb > -0.43;0.8113980951885607;Ti kb;-0.43;>;10.36117628;316.0;0.0009177501030059321;Ti kb > 10.361176
Rh L + Ar <= 0.36;0.7173142658669566;Rh L + Ar;0.36;<=;10.19;220.0;0.0005266151655142215;Rh L + Ar <= 10.190000
Si > -0.45;0.6054628850488245;Si;-0.45;>;12.12996608;241.0;0.00023211461837374658;Si > 12.129966
Mn > -0.33;0.5833657799723573;Mn;-0.33;>;3.314769208;275.0;0.0005158063577412331;Mn > 3.314769
Ca ka > -0.82;0.5694103692123244;Ca ka;-0.82;>;2.21;181.0;2.4130166893843175e-05;Ca ka > 2.210000
Cu > -0.22;0.45681814568437046;Cu;-0.22;>;1.062564752;388.0;0.0008990701727583372;Cu > 1.062565
Cr > -0.26;0.45342442832702257;Cr;-0.26;>;1.810134333;348.0;0.0014947668641935863;Cr > 1.810134
