Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Ti ka <= -4.69;6.615926362851718;Ti ka;-4.69;<=;-49.91769146235964;64.0;0.07051853690125576;Ti ka <= -49.917691
Ti ka <= 9.34;6.021712972714251;Ti ka;9.34;<=;101.58030448709047;11.0;0.037350308362215756;Ti ka <= 101.580304
Ti ka > 9.34;5.807941883891476;Ti ka;9.34;>;101.58030448709047;11.0;0.037350308362215756;Ti ka > 101.580304
Ti ka <= 19.85;5.338879421370201;Ti ka;19.85;<=;207.52192897970218;41.0;0.06629938013663761;Ti ka <= 207.521929
Ti ka > -28.53;4.429488204285123;Ti ka;-28.53;>;-308.11787087731557;246.0;0.0075041448801407284;Ti ka > -308.117871
Ti ka > -4.69;3.468668577078362;Ti ka;-4.69;>;-49.91769146235964;64.0;0.07051853690125576;Ti ka > -49.917691
Ca ka > -6.65;2.5905389701268224;Ca ka;-6.65;>;-72.18051074027585;102.0;0.0005107832835733461;Ca ka > -72.180511
Ca ka > -21.19;1.8746777437714623;Ca ka;-21.19;>;-238.4391368655739;152.0;0.14959513573050032;Ca ka > -238.439137
Ca ka > -26.11;1.3815379485767192;Ca ka;-26.11;>;-287.2399346089766;110.0;0.0009940497472946674;Ca ka > -287.239935
Cu ka > -8.43;0.8660524809232528;Cu ka;-8.43;>;-48.854520056179474;86.0;0.003121716892731996;Cu ka > -48.854520
Ti kb > 2.45;0.8097928396631058;Ti kb;2.45;>;14.56791457086156;54.0;0.002305021153972131;Ti kb > 14.567915
Ca ka <= -21.19;0.8065763617805787;Ca ka;-21.19;<=;-238.4391368655739;152.0;0.14959513573050032;Ca ka <= -238.439137
Ti kb <= -2.91;0.7328870948994323;Ti kb;-2.91;<=;-11.921478948985765;64.0;0.0022389451467135224;Ti kb <= -11.921479
Cu ka > -9.68;0.6949095266723883;Cu ka;-9.68;>;-56.53705861716499;89.0;0.01063324064931237;Cu ka > -56.537059
Ca ka <= 33.38;0.6156935889986417;Ca ka;33.38;<=;368.31223368258037;279.0;0.19138415160997369;Ca ka <= 368.312234
Ti kb > -10.26;0.5628844947743024;Ti kb;-10.26;>;-52.26985447956407;249.0;0.013367152494184964;Ti kb > -52.269854
Ca ka <= -6.65;0.5278119682083505;Ca ka;-6.65;<=;-72.18051074027585;102.0;0.0005107832835733461;Ca ka <= -72.180511
Ti kb > -2.91;0.5052037994581231;Ti kb;-2.91;>;-11.921478948985765;64.0;0.0022389451467135224;Ti kb > -11.921479
Cu ka > -10.68;0.4837012262506007;Cu ka;-10.68;>;-63.343845259174884;100.0;0.000256507186646715;Cu ka > -63.343845
Ti kb <= 2.45;0.4398088226395495;Ti kb;2.45;<=;14.56791457086156;54.0;0.002305021153972131;Ti kb <= 14.567915
Ti kb <= 6.95;0.32235654141861914;Ti kb;6.95;<=;34.81809604607406;124.0;0.04290964537989783;Ti kb <= 34.818096
Ag ka scattering <= -0.18;0.17436452009833847;Ag ka scattering;-0.18;<=;-4.365207712963068;166.0;0.011506087908191853;Ag ka scattering <= -4.365208
Fe ka > -23.71;0.17058867012717355;Fe ka;-23.71;>;-228.33668648850633;46.0;0.003067794371457211;Fe ka > -228.336686
Ca kb > -2.67;0.15511489477748983;Ca kb;-2.67;>;-13.73423572808553;168.0;0.006003648229519598;Ca kb > -13.734236
Ag ka scattering > 1.67;0.12144790486015392;Ag ka scattering;1.67;>;91.08538726975718;178.0;0.007816470797622266;Ag ka scattering > 91.085387
Ag ka scattering <= 1.67;0.11171893556541786;Ag ka scattering;1.67;<=;91.08538726975718;178.0;0.007816470797622266;Ag ka scattering <= 91.085387
Ca kb > -6.07;0.10955121019845904;Ca kb;-6.07;>;-31.420959441614116;82.0;0.00892859917465394;Ca kb > -31.420959
Fe ka > -24.15;0.107953769679876;Fe ka;-24.15;>;-232.83390877454198;112.0;0.002150237939737565;Fe ka > -232.833909
Ag ka scattering <= 3.49;0.095398259139726;Ag ka scattering;3.49;<=;120.02478579542526;2.0;0.03732222018816689;Ag ka scattering <= 120.024786
Cu ka <= -9.68;0.09519294204617601;Cu ka;-9.68;<=;-56.53705861716499;89.0;0.01063324064931237;Cu ka <= -56.537059
Ca kb > -8.59;0.09190497524110668;Ca kb;-8.59;>;-41.99228156827265;20.0;0.00058474089467353;Ca kb > -41.992282
Ca kb <= -6.07;0.0910279628751672;Ca kb;-6.07;<=;-31.420959441614116;82.0;0.00892859917465394;Ca kb <= -31.420959
Ag ka scattering > -0.18;0.08441642065293462;Ag ka scattering;-0.18;>;-4.365207712963068;166.0;0.011506087908191853;Ag ka scattering > -4.365208
Fe ka > -24.62;0.08138009354554639;Fe ka;-24.62;>;-240.22743722985902;43.0;0.003827232094458566;Fe ka > -240.227437
background3 > -2.55;0.07963890662492765;background3;-2.55;>;-31.862323628392872;52.0;0.0425209601540133;background3 > -31.862324
Ag ka scattering > -1.65;0.07653704872001718;Ag ka scattering;-1.65;>;-208.9929522617767;28.0;0.026535677760395338;Ag ka scattering > -208.992952
background3 > -0.30;0.07627800636343329;background3;-0.30;>;-12.279260287315816;225.0;0.0001927262244805772;background3 > -12.279260
Ca kb <= 12.61;0.07623067746818195;Ca kb;12.61;<=;61.76939950290752;232.0;0.11336372975688036;Ca kb <= 61.769400
background3 <= 2.86;0.073566260594963;background3;2.86;<=;42.51801968349431;101.0;0.006307107681714275;background3 <= 42.518020
background3 > 1.29;0.06743845729066672;background3;1.29;>;20.88289967745762;123.0;0.006925918007217202;background3 > 20.882900
background3 <= 1.29;0.06584628687102925;background3;1.29;<=;20.88289967745762;123.0;0.006925918007217202;background3 <= 20.882900
Cu ka <= -3.28;0.0615146986006036;Cu ka;-3.28;<=;-21.788892729173952;155.0;0.2079654916392828;Cu ka <= -21.788893
background3 <= -0.30;0.06134837112369158;background3;-0.30;<=;-12.279260287315816;225.0;0.0001927262244805772;background3 <= -12.279260
Cu ka <= -8.43;0.04327700080469904;Cu ka;-8.43;<=;-48.854520056179474;86.0;0.003121716892731996;Cu ka <= -48.854520
Cu kb > -1.61;0.03598213096879778;Cu kb;-1.61;>;-5.8958353534989385;282.0;2.298253512988957e-05;Cu kb > -5.895835
Fe kb > -7.02;0.03329104212304218;Fe kb;-7.02;>;-31.34581436785017;85.0;0.0024623125206639784;Fe kb > -31.345814
Ca kb <= -2.67;0.032162119665825425;Ca kb;-2.67;<=;-13.73423572808553;168.0;0.006003648229519598;Ca kb <= -13.734236
Cu kb > -2.30;0.02094202846648404;Cu kb;-2.30;>;-8.474541802159205;221.0;0.00043017730029948353;Cu kb > -8.474542
Fe kb > -7.41;0.01927781754598481;Fe kb;-7.41;>;-32.28914393806889;4.0;0.0013349364419168452;Fe kb > -32.289144
