Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Ag La <= 2.83;5.939383836879793;Ag La;2.83;<=;255.0;58.0;0.0028609384126125903;Ag La <= 255.000000
Ag Lb <= 2.77;4.8579769330092315;Ag Lb;2.77;<=;179.0;95.0;0.003991629551113984;Ag Lb <= 179.000000
Ag La <= 4.26;4.105858745221546;Ag La;4.26;<=;310.0;38.0;0.004827932698296067;Ag La <= 310.000000
Ag La <= 5.23;3.3395986622951974;Ag La;5.23;<=;300.0;236.0;0.002112731083268926;Ag La <= 300.000000
Ag Lb <= 3.70;2.7162059557580776;Ag Lb;3.70;<=;205.895;142.0;0.00023862092360626974;Ag Lb <= 205.895000
Ag Lb <= 4.33;2.0051856475732643;Ag Lb;4.33;<=;195.579;13.0;0.006369212167973259;Ag Lb <= 195.579000
Bremsstrahlung <= -2.45;1.7899758640625607;Bremsstrahlung;-2.45;<=;656.0;221.0;0.002542360458368087;Bremsstrahlung <= 656.000000
Ag ka > -7.93;1.7548907624858163;Ag ka;-7.93;>;3377.74;178.0;0.0313889553589064;Ag ka > 3377.740000
Ag ka > -3.39;1.734566235680417;Ag ka;-3.39;>;3452.0;29.0;0.008152425693626508;Ag ka > 3452.000000
Ag ka > 5.20;1.7025877097567692;Ag ka;5.20;>;3269.0;81.0;0.010629292004385782;Ag ka > 3269.000000
Ag ka <= 5.20;1.694344482024172;Ag ka;5.20;<=;3269.0;81.0;0.010629292004385782;Ag ka <= 3269.000000
Bremsstrahlung <= 3.06;1.678320533628432;Bremsstrahlung;3.06;<=;675.0;164.0;0.0016140052366586666;Bremsstrahlung <= 675.000000
Bremsstrahlung <= 3.46;1.646046501454418;Bremsstrahlung;3.46;<=;685.0;61.0;0.006385878093584374;Bremsstrahlung <= 685.000000
Ag ka <= -3.39;1.6016933370495905;Ag ka;-3.39;<=;3452.0;29.0;0.008152425693626508;Ag ka <= 3452.000000
