Method_1;Method_2;RBO_Score
LRC_perturbation;LRC_covariance;0.7942548885166667
Shap;LRC_covariance;0.6081238885166667
Shap;Permutation;0.5359853750999999
Permutation;LRC_covariance;0.5081659885166667
Shap;LRC_perturbation;0.4692179751
Permutation;LRC_perturbation;0.46417587509999997
