Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Fe ka > 2.31;9.147724499094522;Fe ka;2.31;>;509.11;222.0;0.0007451994644029902;Fe ka > 509.110000
Fe ka > -2.33;7.805584446611585;Fe ka;-2.33;>;424.2336195;256.0;0.003110759029747001;Fe ka > 424.233619
Fe ka <= -2.33;6.894333134713339;Fe ka;-2.33;<=;424.2336195;256.0;0.003110759029747001;Fe ka <= 424.233619
Fe ka > -3.67;5.989303478135401;Fe ka;-3.67;>;385.8658863;247.0;0.0016449941880498642;Fe ka > 385.865886
Fe ka <= 4.59;4.5896248009743985;Fe ka;4.59;<=;563.19;208.0;0.0026156569389996775;Fe ka <= 563.190000
Fe ka <= 2.31;3.134265035767529;Fe ka;2.31;<=;509.11;222.0;0.0007451994644029902;Fe ka <= 509.110000
Ca ka > -0.20;1.4837087701316556;Ca ka;-0.20;>;3.316682823;435.0;0.000506368010422531;Ca ka > 3.316683
Ti ka <= -0.34;1.2799599556798018;Ti ka;-0.34;<=;56.63454588;354.0;0.0018647274920995938;Ti ka <= 56.634546
Ti ka > 0.47;1.2746247963064214;Ti ka;0.47;>;59.94725842;453.0;0.0002516977984650115;Ti ka > 59.947258
Fe kb > 0.86;1.2426898561955773;Fe kb;0.86;>;71.87710947;62.0;0.0017095025966812338;Fe kb > 71.877109
Ca ka > -0.55;1.21041769315626;Ca ka;-0.55;>;2.595143213;458.0;0.0014521419870086039;Ca ka > 2.595143
Ca ka > -0.82;1.1662525961060255;Ca ka;-0.82;>;2.21;181.0;2.4130166893843175e-05;Ca ka > 2.210000
Fe kb <= -0.85;1.1264715750861738;Fe kb;-0.85;<=;62.2003286;297.0;0.0013135238298213059;Fe kb <= 62.200329
Fe kb > -0.85;1.0954188707367218;Fe kb;-0.85;>;62.2003286;297.0;0.0013135238298213059;Fe kb > 62.200329
Ti ka <= 0.47;1.021038383114906;Ti ka;0.47;<=;59.94725842;453.0;0.0002516977984650115;Ti ka <= 59.947258
Ti ka > -0.34;1.0143838516401178;Ti ka;-0.34;>;56.63454588;354.0;0.0018647274920995938;Ti ka > 56.634546
Fe kb > -1.34;0.9750272948139426;Fe kb;-1.34;>;64.00529582;490.0;3.546886153160678e-05;Fe kb > 64.005296
Ti ka <= 0.94;0.9420664191985818;Ti ka;0.94;<=;58.59;2.0;0.00011413554580341767;Ti ka <= 58.590000
Fe kb <= 1.69;0.9205035458367113;Fe kb;1.69;<=;82.54;177.0;0.0010204220798120112;Fe kb <= 82.540000
Ti ka > -0.83;0.8910756191032914;Ti ka;-0.83;>;52.09896814;260.0;0.0010938984268936691;Ti ka > 52.098968
Fe kb <= 0.86;0.8451818092860626;Fe kb;0.86;<=;71.87710947;62.0;0.0017095025966812338;Fe kb <= 71.877109
Ca ka <= -0.55;0.7137141506379165;Ca ka;-0.55;<=;2.595143213;458.0;0.0014521419870086039;Ca ka <= 2.595143
Ca ka <= 0.75;0.6154911112512961;Ca ka;0.75;<=;4.940789999;57.0;0.002992189309412252;Ca ka <= 4.940790
Ca ka <= -0.20;0.5286226131852945;Ca ka;-0.20;<=;3.316682823;435.0;0.000506368010422531;Ca ka <= 3.316683
Mn > 0.21;0.45448242210749107;Mn;0.21;>;4.236424186;123.0;0.0002107705587806319;Mn > 4.236424
Mn > -0.33;0.37622667214130423;Mn;-0.33;>;3.314769208;275.0;0.0005158063577412331;Mn > 3.314769
Mn > -0.47;0.3231482454191663;Mn;-0.47;>;3.049155942;391.0;0.0005453992700250598;Mn > 3.049156
Mn <= -0.33;0.2746029434883013;Mn;-0.33;<=;3.314769208;275.0;0.0005158063577412331;Mn <= 3.314769
Mn <= 0.45;0.2410408659012273;Mn;0.45;<=;4.81;167.0;0.001766072257986362;Mn <= 4.810000
Mn <= 0.21;0.20966688316275742;Mn;0.21;<=;4.236424186;123.0;0.0002107705587806319;Mn <= 4.236424
Ti kb > 0.23;0.17833821129088145;Ti kb;0.23;>;11.90750549;39.0;0.0014925843676727168;Ti kb > 11.907505
background1 > 0.12;0.17124058610959111;background1;0.12;>;0.905;74.0;1.7336899355457902e-05;background1 > 0.905000
Al > 0.15;0.16849193621082786;Al;0.15;>;5.796415159;372.0;3.1909583234318584e-05;Al > 5.796415
Rh L + Ar > 0.27;0.1682487596414856;Rh L + Ar;0.27;>;10.12196012;27.0;0.0018092996769518699;Rh L + Ar > 10.121960
Ti kb <= -0.23;0.16737433564539336;Ti kb;-0.23;<=;10.69504405;472.0;6.877977192584761e-05;Ti kb <= 10.695044
background1 <= -0.12;0.15705008861155573;background1;-0.12;<=;0.86663485;324.0;7.804538701750019e-05;background1 <= 0.866635
Al <= -0.14;0.13976725697108838;Al;-0.14;<=;5.498797514;490.0;0.00025907061766072825;Al <= 5.498798
sum Fe > 0.25;0.12213129681466214;sum Fe;0.25;>;2.18;202.0;0.0008652050017892154;sum Fe > 2.180000
Ti kb > -0.23;0.1105012531924515;Ti kb;-0.23;>;10.69504405;472.0;6.877977192584761e-05;Ti kb > 10.695044
background1 > -0.12;0.10740923557436602;background1;-0.12;>;0.86663485;324.0;7.804538701750019e-05;background1 > 0.866635
Rh L + Ar > -0.20;0.10317513918101046;Rh L + Ar;-0.20;>;9.281560966;317.0;4.2336550503840886e-05;Rh L + Ar > 9.281561
sum Fe > -0.26;0.1029505960961439;sum Fe;-0.26;>;1.70718116;451.0;7.4483728209617794e-06;sum Fe > 1.707181
Al > -0.27;0.10293805698420941;Al;-0.27;>;5.0;42.0;0.0012567062728310319;Al > 5.000000
background1 <= 0.18;0.101557160943316;background1;0.18;<=;0.973006852;445.0;1.1224665331599493e-05;background1 <= 0.973007
background1 <= 0.12;0.10089053658062984;background1;0.12;<=;0.905;74.0;1.7336899355457902e-05;background1 <= 0.905000
Al <= 0.15;0.10068445693569604;Al;0.15;<=;5.796415159;372.0;3.1909583234318584e-05;Al <= 5.796415
Al > -0.14;0.10057620406520756;Al;-0.14;>;5.498797514;490.0;0.00025907061766072825;Al > 5.498798
Ti kb <= 0.23;0.10031123012533077;Ti kb;0.23;<=;11.90750549;39.0;0.0014925843676727168;Ti kb <= 11.907505
Rh L + Ar > -0.26;0.1002202167744492;Rh L + Ar;-0.26;>;9.249429698;455.0;0.00035268473366412145;Rh L + Ar > 9.249430
Ti kb > -0.43;0.09998359662281332;Ti kb;-0.43;>;10.36117628;316.0;0.0009177501030059321;Ti kb > 10.361176
background1 > -0.16;0.09979519338763654;background1;-0.16;>;0.805430855;9.0;0.00028608146512967836;background1 > 0.805431
Ti kb <= 0.47;0.0991311596442346;Ti kb;0.47;<=;12.97088543;376.0;0.0004270827704637714;Ti kb <= 12.970885
Ca kb > 0.16;0.09840111714787098;Ca kb;0.16;>;2.175;118.0;7.994484332765617e-05;Ca kb > 2.175000
Al <= 0.30;0.08742855052902886;Al;0.30;<=;6.22;31.0;0.00013595653614079106;Al <= 6.220000
sum Fe <= -0.26;0.0849809649561575;sum Fe;-0.26;<=;1.70718116;451.0;7.4483728209617794e-06;sum Fe <= 1.707181
sum Fe > -0.41;0.08001723097788979;sum Fe;-0.41;>;1.558727725;446.0;0.0010656147684166561;sum Fe > 1.558728
background2 > 0.12;0.07647960799667053;background2;0.12;>;0.647306963;442.0;0.0005885872769839651;background2 > 0.647307
Rh L + Ar <= 0.36;0.0658604197470323;Rh L + Ar;0.36;<=;10.19;220.0;0.0005266151655142215;Rh L + Ar <= 10.190000
background2 <= -0.12;0.05940996408720812;background2;-0.12;<=;0.658530692;260.0;6.291768518262852e-05;background2 <= 0.658531
sum Fe <= 0.50;0.055676975432795685;sum Fe;0.50;<=;2.525;70.0;0.0005494116076896205;sum Fe <= 2.525000
Rh L + Ar <= -0.20;0.048406715746363;Rh L + Ar;-0.20;<=;9.281560966;317.0;4.2336550503840886e-05;Rh L + Ar <= 9.281561
Zn <= -0.14;0.04696796643215531;Zn;-0.14;<=;0.891136066;312.0;0.00021046824945170073;Zn <= 0.891136
Ca kb > -0.17;0.04348620764077438;Ca kb;-0.17;>;2.033083337;479.0;0.0002342186254530032;Ca kb > 2.033083
sum Fe <= 0.25;0.04038944168144184;sum Fe;0.25;<=;2.18;202.0;0.0008652050017892154;sum Fe <= 2.180000
background2 <= 0.12;0.038876104172181396;background2;0.12;<=;0.647306963;442.0;0.0005885872769839651;background2 <= 0.647307
background2 > -0.12;0.03832746739524725;background2;-0.12;>;0.658530692;260.0;6.291768518262852e-05;background2 > 0.658531
Zn > 0.12;0.037916442301230084;Zn;0.12;>;0.993766437;265.0;9.076890928350068e-05;Zn > 0.993766
background2 > -0.15;0.03607219608348691;background2;-0.15;>;0.609345867;121.0;0.000850157989341821;background2 > 0.609346
Ca kb > -0.25;0.03473026441872764;Ca kb;-0.25;>;2.17;71.0;0.00010234292871436068;Ca kb > 2.170000
Zn <= -0.11;0.03333155946024071;Zn;-0.11;<=;0.995;111.0;0.0001605356752656245;Zn <= 0.995000
Rh L + Ar <= 0.27;0.03282868943952144;Rh L + Ar;0.27;<=;10.12196012;27.0;0.0018092996769518699;Rh L + Ar <= 10.121960
background2 <= 0.16;0.031108774031594795;background2;0.16;<=;0.718169218;366.0;3.456358878886623e-05;background2 <= 0.718169
K > 0.08;0.030756235957528327;K;0.08;>;1.88;184.0;0.000758328798061994;K > 1.880000
Si > 0.18;0.027614841534890907;Si;0.18;>;13.78;25.0;0.003704562687939117;Si > 13.780000
Ni <= -0.10;0.027276673709102302;Ni;-0.10;<=;1.360917053;473.0;0.001422712312734692;Ni <= 1.360917
Zn <= 0.12;0.02698751488641477;Zn;0.12;<=;0.993766437;265.0;9.076890928350068e-05;Zn <= 0.993766
Cu > 0.15;0.02670389805210441;Cu;0.15;>;1.339322406;15.0;0.00013736671026190472;Cu > 1.339322
Zn > -0.11;0.025167301621888457;Zn;-0.11;>;0.995;111.0;0.0001605356752656245;Zn > 0.995000
Zn > -0.14;0.02512748365989675;Zn;-0.14;>;0.891136066;312.0;0.00021046824945170073;Zn > 0.891136
Ca kb <= -0.17;0.02474100733698227;Ca kb;-0.17;<=;2.033083337;479.0;0.0002342186254530032;Ca kb <= 2.033083
Ca kb <= 0.26;0.02368317692831387;Ca kb;0.26;<=;2.5;87.0;7.798527638058772e-05;Ca kb <= 2.500000
K > -0.13;0.02355784685300042;K;-0.13;>;1.727043643;317.0;0.00018269609801924158;K > 1.727044
Ni > 0.12;0.023247916334204023;Ni;0.12;>;1.385222237;487.0;7.346740020675036e-05;Ni > 1.385222
