Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Fe ka <= -0.36;7.6941764359224685;Fe ka;-0.36;<=;553.95;131.0;0.017159623148009673;Fe ka <= 553.950000
Ca ka > -0.21;7.035852340790491;Ca ka;-0.21;>;3.15;118.0;0.003544391648966555;Ca ka > 3.150000
Fe ka <= 0.84;6.219699567862526;Fe ka;0.84;<=;560.33;33.0;0.008882275678082974;Fe ka <= 560.330000
Fe ka <= 1.45;5.381385665689301;Fe ka;1.45;<=;568.03;43.0;0.009341484771998365;Fe ka <= 568.030000
Ca ka > -0.47;4.761712613377614;Ca ka;-0.47;>;2.5;15.0;9.98355369408177e-05;Ca ka > 2.500000
Fe ka > 0.84;4.6358977759650335;Fe ka;0.84;>;560.33;33.0;0.008882275678082974;Fe ka > 560.330000
Ca ka > -0.75;4.485669157484234;Ca ka;-0.75;>;2.11;133.0;0.0006202014806498957;Ca ka > 2.110000
Fe ka > -1.47;4.36934370728688;Fe ka;-1.47;>;541.4;129.0;0.01290683191070241;Fe ka > 541.400000
Ca ka <= -0.75;4.135777812824956;Ca ka;-0.75;<=;2.11;133.0;0.0006202014806498957;Ca ka <= 2.110000
Fe ka > -0.36;3.8543896394297197;Fe ka;-0.36;>;553.95;131.0;0.017159623148009673;Fe ka > 553.950000
Ti ka <= -0.35;3.801436502121881;Ti ka;-0.35;<=;59.355;26.0;0.0002764785205388032;Ti ka <= 59.355000
Mn > -0.12;3.7103821423334447;Mn;-0.12;>;4.55;18.0;0.0018376143732244943;Mn > 4.550000
Ca ka <= -0.47;3.6301181689485476;Ca ka;-0.47;<=;2.5;15.0;9.98355369408177e-05;Ca ka <= 2.500000
Ti ka > 0.51;3.5546638785391442;Ti ka;0.51;>;61.5;83.0;0.00010314786208431848;Ti ka > 61.500000
Ca ka <= 0.57;3.1173031701805436;Ca ka;0.57;<=;4.345;45.0;0.007077233177421038;Ca ka <= 4.345000
Ti ka <= 0.51;2.9493262556917488;Ti ka;0.51;<=;61.5;83.0;0.00010314786208431848;Ti ka <= 61.500000
Ca ka <= -0.21;2.629126817072447;Ca ka;-0.21;<=;3.15;118.0;0.003544391648966555;Ca ka <= 3.150000
Ti ka <= 0.91;2.569531264558653;Ti ka;0.91;<=;67.97;20.0;0.015486134009179087;Ti ka <= 67.970000
Ti ka > -0.35;2.5139633528549092;Ti ka;-0.35;>;59.355;26.0;0.0002764785205388032;Ti ka > 59.355000
Ti ka > -0.79;2.317641363096617;Ti ka;-0.79;>;55.69;114.0;0.0018982896881487576;Ti ka > 55.690000
