energy;Mean_Abs_SHAP
1.32;0.0
1.34;0.0
1.36;0.0
1.38;0.0001295736132228293
1.4;0.0
1.42;0.0
1.44;0.00014754501511232248
1.46;0.0
1.48;0.0002664275717052002
1.5;0.0
1.52;0.0
1.54;0.0
1.56;0.0
1.58;0.0
1.6;0.0
1.62;0.0
1.64;0.00024335283007932527
1.66;0.0
1.68;0.0
1.7;0.0
1.72;0.0
1.74;0.0010540731867626498
1.76;0.00024538312545157096
1.78;0.0
1.8;2.1235206142947387e-05
1.82;8.164131568748195e-05
1.84;0.0
1.86;0.00013104781394082917
1.88;0.0
1.9;0.0
1.92;0.0
1.94;0.0
1.96;0.0
1.98;0.0
2;0.0
2.02;4.0831842081690615e-05
2.04;1.3396562224653354e-05
2.06;2.1298603490564083e-05
2.08;0.0
2.1;0.0
2.12;0.0
2.14;0.0
2.16;0.0
2.18;0.0
2.2;0.0
2.22;0.0
2.24;0.0
2.26;0.0
2.28;0.0
2.3;0.0
2.32;0.0
2.34;0.0
2.36;0.0
2.38;0.0
2.4;0.0
2.42;0.0
2.44;0.0
2.46;0.0
2.48;0.0
2.5;0.0
2.52;0.0
2.54;0.0
2.56;0.0
2.58;0.0
2.6;0.0
2.62;0.0
2.64;0.0
2.66;0.0
2.68;0.0
2.7;0.0
2.72;0.0
2.74;0.0
2.76;0.0
2.78;0.0
2.8;0.0
2.82;0.0
2.84;0.0
2.86;0.0
2.88;0.0
2.9;0.0
2.92;0.0
2.94;0.0
2.96;0.0
2.98;7.340084307262889e-05
3;0.0
3.02;0.0
3.04;0.0
3.06;0.0
3.08;0.0
3.1;0.0
3.12;0.0
3.14;0.0
3.16;0.0
3.18;0.0
3.2;1.220207071451402e-05
3.22;0.0
3.24;0.0
3.26;0.0
3.28;0.00129568281043029
3.3;0.002263248949018666
3.32;7.692453959426377e-06
3.34;0.0
3.36;0.0
3.38;0.0
3.4;0.0
3.42;0.0
3.44;0.0
3.46;0.0
3.48;0.0
3.5;0.0
3.52;0.0
3.54;0.0
3.56;0.0
3.58;0.0
3.6;0.0010311999210669922
3.62;0.0016415715513254938
3.64;0.015849092423711207
3.66;0.006611926247997166
3.68;0.02093094220927482
3.7;0.020122238306554872
3.72;0.002150753158268862
3.74;0.0
3.76;0.00023877236313343776
3.78;0.00031826039030875825
3.8;0.0002258317002241389
3.82;0.0
3.84;0.0
3.86;0.0
3.88;0.0
3.9;0.0
3.92;0.0
3.94;0.0
3.96;0.0
3.98;0.00035901240372898375
4;0.0
4.02;0.0
4.04;0.0
4.06;5.499025722250855e-05
4.08;0.0
4.1;0.0
4.12;0.00011586736838412254
4.14;0.0
4.16;0.0
4.18;0.0
4.2;0.0
4.22;0.0
4.24;0.0
4.26;0.0
4.28;0.0
4.3;0.0
4.32;0.0
4.34;0.0
4.36;0.0
4.38;0.0
4.4;0.0
4.42;0.0
4.44;0.0005616671347036698
4.46;0.0009076642248294432
4.48;0.007330336512790163
4.5;0.00047337255360507417
4.52;0.016327820384518466
4.54;0.005506710772432828
4.56;0.0006484379367322412
4.58;0.0015837962997366367
4.6;0.0
4.62;6.210101728409427e-05
4.64;2.032390582483436e-05
4.66;0.0
4.68;0.0
4.7;0.0
4.72;0.0
4.74;0.0
4.76;0.0
4.78;0.0
4.8;0.0
4.82;0.0
4.84;9.333112270608885e-05
4.86;0.0001364874315480121
4.88;0.0
4.9;0.0
4.92;0.0
4.94;0.0
4.96;0.0
4.98;0.0
5;0.0
