Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
K > 2.15;6.785412001117244;K;2.15;>;20.676485296774782;90.0;0.022977462102160562;K > 20.676485
Ca ka <= -1.50;6.421293155337866;Ca ka;-1.50;<=;-9.476438845769692;94.0;0.08308610644550707;Ca ka <= -9.476439
K > -1.46;5.136089269326468;K;-1.46;>;-12.506148277232192;111.0;0.014009806674556424;K > -12.506148
Ca ka <= 1.77;4.949388119868957;Ca ka;1.77;<=;11.953266047042456;82.0;0.013408141473519208;Ca ka <= 11.953266
K <= -1.46;4.860323428973986;K;-1.46;<=;-12.506148277232192;111.0;0.014009806674556424;K <= -12.506148
Ca ka > 1.77;4.836806329200394;Ca ka;1.77;>;11.953266047042456;82.0;0.013408141473519208;Ca ka > 11.953266
Ca ka > -4.65;4.6323624013430855;Ca ka;-4.65;>;-28.611834952528667;28.0;0.009804402998741857;Ca ka > -28.611835
K > -6.69;4.519428224277284;K;-6.69;>;-65.67127243680326;79.0;0.023761074077503608;K > -65.671272
Ca ka <= 3.95;4.344130003714511;Ca ka;3.95;<=;24.763583327192777;89.0;0.045885137807916365;Ca ka <= 24.763583
Ca ka > -1.50;3.730212864729576;Ca ka;-1.50;>;-9.476438845769692;94.0;0.08308610644550707;Ca ka > -9.476439
K <= 2.15;3.6751557457024493;K;2.15;<=;20.676485296774782;90.0;0.022977462102160562;K <= 20.676485
K <= 6.26;3.2284161241640583;K;6.26;<=;61.25240998228667;132.0;0.032623268699308205;K <= 61.252410
Fe ka <= -3.05;2.173922079549523;Fe ka;-3.05;<=;-11.993966880702649;102.0;0.012499393223803779;Fe ka <= -11.993967
Fe ka <= -2.26;1.7515775217525844;Fe ka;-2.26;<=;-8.58546050097711;77.0;0.009247464592413213;Fe ka <= -8.585461
Si <= -1.67;1.5402591143350228;Si;-1.67;<=;-4.200921971374994;133.0;0.023526701651313875;Si <= -4.200922
Fe ka <= 1.10;1.4460495265900821;Fe ka;1.10;<=;3.649761873943752;16.0;0.19274000996863594;Fe ka <= 3.649762
Fe ka > -2.26;1.4168691585160698;Fe ka;-2.26;>;-8.58546050097711;77.0;0.009247464592413213;Fe ka > -8.585461
Mn <= -0.41;1.2964149835906928;Mn;-0.41;<=;-1.129426245344322;57.0;0.008943642964016285;Mn <= -1.129426
Ca kb <= -0.59;1.2405376240541588;Ca kb;-0.59;<=;-1.5932654398903028;75.0;0.011377930620377064;Ca kb <= -1.593265
S > 0.55;1.1984187497261356;S;0.55;>;1.0177419806862407;129.0;0.0001713373571943233;S > 1.017742
Fe ka > -3.05;1.1195058172591628;Fe ka;-3.05;>;-11.993966880702649;102.0;0.012499393223803779;Fe ka > -11.993967
background3 > 0.14;1.1163522991810182;background3;0.14;>;0.21506238820989568;64.0;0.0021335623983644025;background3 > 0.215062
Si <= -0.72;1.072950767084619;Si;-0.72;<=;-2.0870435188728536;129.0;0.038926204739391124;Si <= -2.087044
S > 0.09;1.071691036759068;S;0.09;>;0.2759999234264712;56.0;0.0009275218920754835;S > 0.276000
Mn <= 0.23;1.0705144827895499;Mn;0.23;<=;0.5411343087571148;44.0;9.984208036381559e-05;Mn <= 0.541134
Si <= 3.71;1.0244497755447934;Si;3.71;<=;9.803450679115983;38.0;0.0020019287335877323;Si <= 9.803451
