Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Ca ka > -1.73;11.435301833057862;Ca ka;-1.73;>;-2.8062730617879375;140.0;0.001954092204244473;Ca ka > -2.806273
Ca ka > -0.36;11.146522284444373;Ca ka;-0.36;>;-0.6412961601123365;49.0;0.0041413887316002485;Ca ka > -0.641296
Ca ka > -1.02;8.941993195923242;Ca ka;-1.02;>;-1.6352669315110882;143.0;0.000757203099233994;Ca ka > -1.635267
Fe ka > 0.86;4.800227421946074;Fe ka;0.86;>;55.59500488298477;114.0;0.0011741437292197565;Fe ka > 55.595005
Fe ka > -0.43;4.167809767029998;Fe ka;-0.43;>;-54.40260777789882;14.0;0.0024805523301543175;Fe ka > -54.402608
Fe ka > -2.66;3.3147531909991774;Fe ka;-2.66;>;-16.127618706674088;78.0;0.03646238777444699;Fe ka > -16.127619
Ti ka > 0.93;2.650134440762728;Ti ka;0.93;>;6.770758229494245;113.0;0.010621122056072463;Ti ka > 6.770758
Mn > -0.65;2.5920243635830222;Mn;-0.65;>;-1.2971387802801488;34.0;0.0025777000379457737;Mn > -1.297139
Ca kb > -0.37;2.578133269761717;Ca kb;-0.37;>;-0.40320955669042885;129.0;0.0005405672224748637;Ca kb > -0.403210
Ti ka > -1.78;2.500814494762905;Ti ka;-1.78;>;-11.954433957081815;114.0;0.014249468229877937;Ti ka > -11.954434
Ca kb > -0.23;2.341652490499039;Ca kb;-0.23;>;-0.25102151180973414;15.0;0.001045772268542522;Ca kb > -0.251022
Ca ka <= 1.21;2.209964520183762;Ca ka;1.21;<=;2.03406718744581;2.0;0.019671358755504853;Ca ka <= 2.034067
Ca kb > -0.04;2.124844749916379;Ca kb;-0.04;>;-0.039458301493873374;68.0;0.0035300393284888112;Ca kb > -0.039458
Ti ka <= -0.57;2.026932664945087;Ti ka;-0.57;<=;-3.2656066475860395;42.0;0.007224309386449468;Ti ka <= -3.265607
Mn > -0.38;1.9612484079844328;Mn;-0.38;>;-0.7410635608597471;81.0;0.009562175901591141;Mn > -0.741064
Mn > -0.15;1.793734311647006;Mn;-0.15;>;-0.3572258050728526;56.0;0.003096181520688135;Mn > -0.357226
Ti ka <= 1.88;1.7837714792366772;Ti ka;1.88;<=;12.528841379455551;81.0;0.02762388103509439;Ti ka <= 12.528841
Ti ka > -0.57;1.7663061531440856;Ti ka;-0.57;>;-3.2656066475860395;42.0;0.007224309386449468;Ti ka > -3.265607
Ti ka <= 0.93;1.6248237471763594;Ti ka;0.93;<=;6.770758229494245;113.0;0.010621122056072463;Ti ka <= 6.770758
Si > -0.66;1.5847296788663001;Si;-0.66;>;-2.1248918569066433;130.0;0.003022556711248181;Si > -2.124892
Fe kb > 0.40;1.5808863212603521;Fe kb;0.40;>;7.56867080418674;114.0;0.0030542543566614566;Fe kb > 7.568671
Mn > 0.64;1.4556232670001794;Mn;0.64;>;1.2936068069556366;104.0;0.014335926949453959;Mn > 1.293607
Si > 0.13;1.4310359427378425;Si;0.13;>;0.3010256789296193;126.0;0.0025855372145600075;Si > 0.301026
Fe kb > -0.07;1.2485429921374924;Fe kb;-0.07;>;-3.2656415443674414;57.0;0.008032026399995312;Fe kb > -3.265642
K > -0.38;1.2472099346873506;K;-0.38;>;-0.4707731824512983;90.0;0.0008190235808471225;K > -0.470773
Al <= 0.37;1.233160851557223;Al;0.37;<=;0.8309178512206127;118.0;0.002165788707475469;Al <= 0.830918
Ca ka <= -0.36;1.2080085304469865;Ca ka;-0.36;<=;-0.6412961601123365;49.0;0.0041413887316002485;Ca ka <= -0.641296
Ti kb > 0.26;1.1867320167189488;Ti kb;0.26;>;0.6200712481000183;83.0;0.0018450445188293862;Ti kb > 0.620071
Si > -0.20;1.1608584097009436;Si;-0.20;>;-0.15872939255057616;122.0;0.00020185527359861677;Si > -0.158729
K > -0.20;1.1485695785121548;K;-0.20;>;-0.2636285902362482;126.0;0.000435722727099519;K > -0.263629
Ti kb <= 0.72;1.1208286989926548;Ti kb;0.72;<=;2.142971634181481;99.0;0.0029017884368645053;Ti kb <= 2.142972
Fe kb > -1.03;1.0864512556192671;Fe kb;-1.03;>;-18.16467997559096;27.0;0.021265842965726423;Fe kb > -18.164680
Fe ka <= -0.43;0.9901401506623498;Fe ka;-0.43;<=;-54.40260777789882;14.0;0.0024805523301543175;Fe ka <= -54.402608
Ti kb > -0.16;0.987959051233512;Ti kb;-0.16;>;-0.5056735442900973;120.0;0.0018718069298896411;Ti kb > -0.505674
Fe ka <= 2.21;0.9809344776701164;Fe ka;2.21;<=;-52.02738279546505;10.0;0.0252689512680222;Fe ka <= -52.027383
Ti kb > -0.63;0.957610295583446;Ti kb;-0.63;>;-1.9571664924725496;26.0;0.0012656326177502564;Ti kb > -1.957166
Ti kb <= 0.26;0.9522510365417316;Ti kb;0.26;<=;0.6200712481000183;83.0;0.0018450445188293862;Ti kb <= 0.620071
K > 0.02;0.943740963639988;K;0.02;>;0.0016847153441331894;19.0;0.0004767108866801477;K > 0.001685
